"Day","Hour","Season","ExamPeriod","LowSalesPeriod","DrinksSold","Size.Mean","Content.Espresso","Content.Drip","Content.Water","Content.Tea","Content.Milk","Content.SpecialtyMilk","Content.Chocolate","Content.Seasonal","Content.Juice","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Trait.Froth","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
2016-10-29,20,"Fall",FALSE,FALSE,2,473,0,0,2,2,0,0,0,0,0,0,0,0,2,7.3,6.4,94,11,100.33,FALSE,FALSE,TRUE,FALSE
2016-10-29,9,"Fall",FALSE,FALSE,10,308,7,1,0,0,9,0,0,1,0,0,0,3,10,4.4,3.1,91,21,100.82,FALSE,FALSE,TRUE,FALSE
2016-10-30,10,"Fall",FALSE,FALSE,15,284,13,1,1,1,10,3,0,0,0,0,0,1,13,5.5,0.1,68,9,101.04,FALSE,FALSE,FALSE,FALSE
2016-10-30,11,"Fall",FALSE,FALSE,13,328,8,1,5,3,7,0,0,0,0,0,0,1,12,5.9,-0.2,65,6,101.05,FALSE,FALSE,FALSE,FALSE
2016-10-30,12,"Fall",FALSE,FALSE,14,296,11,2,1,1,9,2,1,0,0,0,2,2,11,6,0.1,66,8,101.02,FALSE,FALSE,FALSE,FALSE
2016-10-30,13,"Fall",FALSE,FALSE,28,300,17,5,6,6,17,1,2,0,0,1,2,5,21,6,-0.1,65,8,100.98,FALSE,FALSE,FALSE,FALSE
2016-10-30,14,"Fall",FALSE,FALSE,13,282,8,2,2,3,7,2,1,0,0,0,2,2,9,5.8,-0.1,66,10,101,FALSE,FALSE,FALSE,FALSE
2016-10-30,15,"Fall",FALSE,FALSE,34,293,15,9,2,6,20,2,5,2,0,0,9,10,23,5.9,0.3,67,6,101.03,FALSE,FALSE,FALSE,FALSE
2016-10-30,16,"Fall",FALSE,FALSE,10,319,5,1,3,3,5,1,1,0,0,0,2,1,8,5.7,0.5,69,7,101.04,FALSE,FALSE,FALSE,FALSE
2016-10-30,17,"Fall",FALSE,FALSE,8,311,4,2,3,2,3,0,0,1,0,0,0,3,7,5.7,0.7,70,11,101.09,FALSE,FALSE,FALSE,FALSE
2016-10-30,18,"Fall",FALSE,FALSE,2,296,1,0,2,1,0,0,0,0,0,0,0,0,2,5.6,0.8,71,11,101.15,FALSE,FALSE,FALSE,FALSE
2016-10-30,20,"Fall",FALSE,FALSE,1,237,0,0,0,0,1,0,1,0,0,0,1,0,0,5,1.1,76,15,101.24,FALSE,FALSE,FALSE,FALSE
2016-10-30,9,"Fall",FALSE,FALSE,17,292,11,4,0,0,13,0,2,0,0,0,2,4,14,5.2,1,74,10,101.01,FALSE,FALSE,FALSE,FALSE
2016-10-31,10,"Fall",FALSE,FALSE,25,317,13,7,5,5,12,2,0,1,0,0,2,7,20,3.9,-3.2,60,18,102.02,FALSE,FALSE,FALSE,FALSE
2016-10-31,11,"Fall",FALSE,FALSE,17,278,12,2,6,3,9,0,2,0,0,0,2,2,13,4.2,-3.3,58,10,102.02,FALSE,FALSE,FALSE,FALSE
2016-10-31,12,"Fall",FALSE,FALSE,8,266,7,0,2,1,6,0,1,0,0,0,0,0,6,4.1,-3.9,56,12,102.02,FALSE,FALSE,FALSE,FALSE
2016-10-31,13,"Fall",FALSE,FALSE,12,315,7,1,4,4,8,0,0,0,0,0,0,1,12,4,-3.8,57,6,102.02,FALSE,FALSE,FALSE,FALSE
2016-10-31,14,"Fall",FALSE,FALSE,11,333,7,3,0,1,8,0,0,0,0,0,1,3,9,4,-3.8,57,10,102.08,FALSE,FALSE,FALSE,FALSE
2016-10-31,15,"Fall",FALSE,FALSE,10,331,6,2,2,2,5,1,0,4,0,0,1,4,9,4,-3.3,59,8,102.08,FALSE,FALSE,FALSE,FALSE
2016-10-31,16,"Fall",FALSE,FALSE,8,259,4,0,0,0,7,0,3,0,1,1,3,1,5,3.8,-3.5,59,10,102.09,FALSE,FALSE,FALSE,FALSE
2016-10-31,17,"Fall",FALSE,FALSE,6,355,2,0,3,3,2,1,1,0,0,0,2,0,4,3.4,-3,63,9,102.11,FALSE,FALSE,FALSE,FALSE
2016-10-31,18,"Fall",FALSE,FALSE,16,281,4,2,3,1,11,1,8,0,0,0,8,2,7,3.2,-2.8,65,10,102.19,FALSE,FALSE,FALSE,FALSE
2016-10-31,19,"Fall",FALSE,FALSE,6,256,0,2,0,0,4,0,3,0,0,0,3,2,3,3,-3.2,64,11,102.25,FALSE,FALSE,FALSE,FALSE
2016-10-31,20,"Fall",FALSE,FALSE,2,296,1,0,0,0,2,0,1,0,0,0,1,0,1,2.9,-3,65,10,102.26,FALSE,FALSE,FALSE,FALSE
2016-10-31,7,"Fall",FALSE,FALSE,3,315,2,0,1,1,2,0,0,0,0,0,0,0,3,3.4,-0.6,75,13,101.82,FALSE,FALSE,FALSE,FALSE
2016-10-31,8,"Fall",FALSE,FALSE,15,335,8,4,2,2,8,0,1,0,1,1,2,5,14,3.4,-1.8,69,15,101.88,FALSE,FALSE,FALSE,FALSE
2016-10-31,9,"Fall",FALSE,FALSE,17,299,12,1,2,5,12,2,0,1,0,0,4,3,13,3.4,-3,63,14,101.96,FALSE,FALSE,FALSE,FALSE
2016-11-01,10,"Fall",FALSE,FALSE,22,296,17,4,5,1,9,4,0,0,0,1,1,4,20,4.9,0.5,73,17,102.03,FALSE,FALSE,FALSE,FALSE
2016-11-01,11,"Fall",FALSE,FALSE,9,315,7,0,4,1,2,3,0,0,0,1,0,0,9,6.4,1.1,69,12,101.99,FALSE,FALSE,FALSE,FALSE
2016-11-01,12,"Fall",FALSE,FALSE,8,311,6,0,2,2,6,0,1,2,0,0,1,2,7,7.8,1.2,63,19,101.84,FALSE,FALSE,FALSE,FALSE
2016-11-01,13,"Fall",FALSE,FALSE,17,266,9,2,1,2,10,3,4,2,0,1,4,4,12,7.9,1.1,62,20,101.76,FALSE,FALSE,FALSE,FALSE
2016-11-01,14,"Fall",FALSE,FALSE,10,228,7,1,0,1,4,4,1,1,0,0,2,2,6,8.4,1.8,63,20,101.65,FALSE,FALSE,FALSE,FALSE
2016-11-01,15,"Fall",FALSE,FALSE,11,269,10,0,0,1,8,3,2,0,0,0,1,0,6,8.3,3,69,21,101.48,FALSE,FALSE,FALSE,FALSE
2016-11-01,16,"Fall",FALSE,FALSE,17,310,8,2,7,5,7,3,1,0,0,0,1,2,13,8.8,2.4,64,16,101.47,FALSE,FALSE,FALSE,FALSE
2016-11-01,17,"Fall",FALSE,FALSE,9,315,3,1,4,2,4,0,1,0,0,0,1,1,8,8.9,2.5,64,11,101.42,FALSE,FALSE,FALSE,FALSE
2016-11-01,18,"Fall",FALSE,FALSE,13,337,3,0,3,7,9,2,3,0,0,0,7,0,6,9.2,2.6,63,14,101.46,FALSE,FALSE,FALSE,FALSE
2016-11-01,19,"Fall",FALSE,FALSE,6,315,0,0,1,1,3,2,1,0,0,0,1,0,5,9.8,2.4,60,27,101.24,FALSE,FALSE,FALSE,FALSE
2016-11-01,20,"Fall",FALSE,FALSE,6,197,5,0,2,0,4,0,1,0,0,0,1,0,5,10.5,2.6,58,21,101.24,FALSE,FALSE,FALSE,FALSE
2016-11-01,7,"Fall",FALSE,FALSE,9,283,8,0,3,0,5,0,0,0,1,1,0,0,9,0.8,-2.3,80,11,102.19,FALSE,FALSE,FALSE,FALSE
2016-11-01,8,"Fall",FALSE,FALSE,14,290,12,2,2,1,10,0,0,0,0,0,1,3,14,1.8,-1.6,78,14,102.21,FALSE,FALSE,FALSE,FALSE
2016-11-01,9,"Fall",FALSE,FALSE,23,283,20,2,2,1,15,4,0,0,0,1,1,3,22,2.8,-0.7,78,16,102.14,FALSE,FALSE,FALSE,FALSE
2016-11-02,10,"Fall",FALSE,FALSE,10,299,9,0,0,0,8,1,0,0,0,0,0,1,10,11.8,7.6,75,4,101.66,FALSE,FALSE,FALSE,FALSE
2016-11-02,11,"Fall",FALSE,FALSE,8,311,6,1,1,0,5,1,1,0,0,0,1,1,7,12.7,8.4,75,9,101.63,FALSE,FALSE,FALSE,FALSE
2016-11-02,12,"Fall",FALSE,FALSE,17,278,12,3,2,2,12,0,0,1,0,0,1,4,15,14.1,9.4,73,14,101.59,FALSE,FALSE,FALSE,FALSE
2016-11-02,13,"Fall",FALSE,FALSE,14,300,9,0,5,4,9,3,1,0,0,2,1,1,11,13.9,8.8,71,14,101.54,TRUE,FALSE,FALSE,FALSE
2016-11-02,14,"Fall",FALSE,FALSE,15,276,7,1,6,5,9,2,0,0,0,3,4,1,11,14.7,9.8,72,9,101.53,TRUE,FALSE,FALSE,FALSE
2016-11-02,15,"Fall",FALSE,FALSE,11,290,7,0,4,4,10,0,2,0,0,0,3,0,8,14.7,9.8,72,12,101.56,TRUE,FALSE,FALSE,FALSE
2016-11-02,16,"Fall",FALSE,FALSE,13,273,7,1,6,2,7,0,0,1,0,2,1,2,12,14.8,9.7,71,6,101.57,FALSE,FALSE,FALSE,FALSE
2016-11-02,17,"Fall",FALSE,FALSE,8,259,5,0,1,5,6,1,1,0,0,0,3,0,6,13.7,9.2,74,5,101.6,FALSE,FALSE,FALSE,FALSE
2016-11-02,18,"Fall",FALSE,FALSE,7,355,4,0,3,3,4,0,1,0,0,0,0,0,6,12.6,9.1,79,7,101.63,FALSE,FALSE,FALSE,FALSE
2016-11-02,19,"Fall",FALSE,FALSE,8,355,3,0,3,4,3,2,0,0,0,0,2,0,6,11.2,7.5,78,12,101.62,FALSE,FALSE,FALSE,FALSE
2016-11-02,7,"Fall",FALSE,FALSE,5,319,3,1,0,0,2,1,0,0,1,1,0,1,5,8,6.2,88,9,101.57,FALSE,FALSE,FALSE,FALSE
2016-11-02,8,"Fall",FALSE,FALSE,16,277,11,1,3,4,11,1,0,0,0,0,1,2,13,9.3,6.8,84,1,101.61,FALSE,FALSE,FALSE,FALSE
2016-11-02,9,"Fall",FALSE,FALSE,19,330,8,4,6,7,9,0,0,0,0,0,5,4,15,10.8,7.2,78,3,101.61,FALSE,FALSE,FALSE,FALSE
2016-11-03,10,"Fall",FALSE,FALSE,18,311,11,2,2,4,11,2,1,0,0,0,4,2,14,9.1,8.2,94,13,100.99,FALSE,TRUE,TRUE,FALSE
2016-11-03,11,"Fall",FALSE,FALSE,10,343,8,1,2,1,6,1,1,0,0,0,0,1,8,8.9,8,94,21,100.87,FALSE,TRUE,TRUE,FALSE
2016-11-03,12,"Fall",FALSE,FALSE,15,280,7,0,2,4,9,4,3,0,1,1,4,0,10,8.9,8,94,15,100.86,FALSE,TRUE,TRUE,FALSE
2016-11-03,13,"Fall",FALSE,FALSE,3,355,2,0,1,1,2,0,1,0,0,0,0,0,3,9.2,8,92,17,100.92,FALSE,TRUE,TRUE,FALSE
2016-11-03,14,"Fall",FALSE,FALSE,14,313,8,1,2,5,10,1,0,1,0,0,2,2,11,9.2,7.8,91,15,100.93,FALSE,FALSE,TRUE,FALSE
2016-11-03,15,"Fall",FALSE,FALSE,10,390,5,0,5,4,5,0,1,0,0,0,1,0,9,9.2,7.5,89,16,100.98,FALSE,FALSE,TRUE,FALSE
2016-11-03,16,"Fall",FALSE,FALSE,14,296,8,3,4,2,5,2,1,1,0,0,1,3,10,8.9,7.4,90,11,101.04,FALSE,FALSE,TRUE,FALSE
2016-11-03,17,"Fall",FALSE,FALSE,9,302,3,2,1,2,5,1,3,0,0,0,3,2,7,8.6,7.1,90,9,101.03,FALSE,FALSE,TRUE,FALSE
2016-11-03,18,"Fall",FALSE,FALSE,15,371,4,0,6,9,7,2,2,0,0,0,5,0,10,8.7,7.2,90,1,101.04,FALSE,FALSE,TRUE,FALSE
2016-11-03,19,"Fall",FALSE,FALSE,3,394,0,0,1,2,2,0,1,0,0,0,2,0,1,8.6,7.2,91,6,101.06,FALSE,FALSE,TRUE,FALSE
2016-11-03,20,"Fall",FALSE,FALSE,5,355,3,0,1,2,3,1,2,0,0,0,1,0,4,8.5,7,90,5,101.07,FALSE,FALSE,TRUE,FALSE
2016-11-03,7,"Fall",FALSE,FALSE,10,331,9,1,0,0,8,1,0,0,0,0,0,2,10,9.3,7.8,90,14,101.15,FALSE,FALSE,FALSE,FALSE
2016-11-03,8,"Fall",FALSE,FALSE,11,280,7,2,2,2,5,2,0,0,0,0,1,3,10,9.1,7.7,91,16,101.08,FALSE,FALSE,TRUE,FALSE
2016-11-03,9,"Fall",FALSE,FALSE,17,278,12,3,0,1,11,3,0,0,0,0,0,4,15,9.1,8,93,14,101,FALSE,TRUE,TRUE,FALSE
2016-11-04,10,"Fall",FALSE,FALSE,13,260,10,0,3,2,7,2,0,0,0,0,0,0,11,3.4,-3.4,61,14,101.97,FALSE,FALSE,FALSE,FALSE
2016-11-04,11,"Fall",FALSE,FALSE,12,325,10,0,3,2,10,0,0,0,0,0,0,0,9,3.4,-3.9,59,14,101.96,FALSE,FALSE,FALSE,FALSE
2016-11-04,12,"Fall",FALSE,FALSE,16,292,8,1,6,3,10,1,0,1,1,1,0,1,14,4.1,-3,60,15,101.92,FALSE,FALSE,FALSE,FALSE
2016-11-04,13,"Fall",FALSE,FALSE,23,295,12,2,6,8,15,2,1,1,0,0,3,3,22,4.3,-3.2,58,23,101.85,FALSE,FALSE,FALSE,FALSE
2016-11-04,14,"Fall",FALSE,FALSE,11,283,6,0,3,1,6,1,2,1,0,2,1,0,9,3.8,-3.9,57,18,101.82,FALSE,FALSE,FALSE,FALSE
2016-11-04,15,"Fall",FALSE,FALSE,18,266,11,0,3,3,13,2,6,0,0,0,7,1,10,4.4,-3.6,56,19,101.86,FALSE,FALSE,FALSE,FALSE
2016-11-04,16,"Fall",FALSE,FALSE,11,280,7,0,5,3,4,2,2,0,0,0,2,0,9,4,-4,56,22,101.84,FALSE,FALSE,FALSE,FALSE
2016-11-04,17,"Fall",FALSE,FALSE,4,296,2,1,2,0,1,0,0,0,0,0,0,1,4,2.5,-4.1,62,9,101.82,FALSE,FALSE,FALSE,FALSE
2016-11-04,18,"Fall",FALSE,FALSE,5,284,1,0,1,3,2,3,0,0,0,0,2,0,3,1.3,-3.2,72,12,101.79,FALSE,FALSE,FALSE,FALSE
2016-11-04,19,"Fall",FALSE,FALSE,2,237,2,0,0,0,1,1,0,0,0,0,0,0,2,1.2,-3.1,73,13,101.76,TRUE,FALSE,FALSE,FALSE
2016-11-04,7,"Fall",FALSE,FALSE,9,302,8,0,0,1,7,2,1,1,0,0,2,1,8,2.7,-1.1,76,12,101.79,FALSE,FALSE,FALSE,FALSE
2016-11-04,8,"Fall",FALSE,FALSE,15,284,13,1,3,2,8,3,1,0,0,0,3,1,13,2.5,-1.7,74,14,101.9,FALSE,FALSE,FALSE,FALSE
2016-11-04,9,"Fall",FALSE,FALSE,12,325,8,1,3,3,9,0,0,0,0,0,0,3,11,2.3,-3.4,66,18,101.95,FALSE,FALSE,FALSE,FALSE
2016-11-05,10,"Fall",FALSE,FALSE,23,293,14,2,3,7,12,6,0,0,0,0,6,3,15,5.9,4.2,89,14,101.5,FALSE,FALSE,FALSE,FALSE
2016-11-05,11,"Fall",FALSE,FALSE,31,306,18,5,1,4,22,2,5,0,0,1,7,5,25,6.7,4.7,87,18,101.46,FALSE,FALSE,FALSE,FALSE
2016-11-05,12,"Fall",FALSE,FALSE,14,321,11,0,1,3,11,2,2,0,0,0,2,0,11,7.4,4.7,83,12,101.43,FALSE,FALSE,FALSE,FALSE
2016-11-05,13,"Fall",FALSE,FALSE,16,325,12,3,1,2,11,1,0,0,0,0,1,3,12,7.8,4.6,80,13,101.4,FALSE,FALSE,FALSE,FALSE
2016-11-05,14,"Fall",FALSE,FALSE,21,330,10,8,3,3,8,3,0,0,0,0,2,8,18,8.4,4.3,75,11,101.36,FALSE,FALSE,FALSE,FALSE
2016-11-05,15,"Fall",FALSE,FALSE,18,322,11,1,7,6,7,3,1,0,0,0,2,1,14,8.2,4.2,76,10,101.36,FALSE,FALSE,FALSE,FALSE
2016-11-05,16,"Fall",FALSE,FALSE,23,295,11,3,2,4,16,1,9,0,0,1,8,3,15,8.1,4.3,77,7,101.37,FALSE,FALSE,FALSE,FALSE
2016-11-05,17,"Fall",FALSE,FALSE,8,266,4,0,3,1,6,0,2,0,0,0,2,0,6,7.6,4.6,81,7,101.4,FALSE,FALSE,FALSE,FALSE
2016-11-05,18,"Fall",FALSE,FALSE,5,308,4,1,1,0,3,0,1,0,0,0,1,1,4,7.5,4.6,82,5,101.43,FALSE,FALSE,FALSE,FALSE
2016-11-05,19,"Fall",FALSE,FALSE,4,325,1,1,1,1,0,2,1,0,0,0,1,1,3,7.2,4.5,83,4,101.45,FALSE,FALSE,FALSE,FALSE
2016-11-05,8,"Fall",FALSE,FALSE,2,355,2,0,0,0,2,0,0,0,0,0,0,0,2,4.6,3.6,93,14,101.45,FALSE,FALSE,TRUE,FALSE
2016-11-05,9,"Fall",FALSE,FALSE,11,312,6,4,1,1,5,1,0,0,0,0,0,4,10,5.2,3.9,91,10,101.49,FALSE,FALSE,TRUE,FALSE
2016-11-06,10,"Fall",FALSE,FALSE,24,291,13,4,2,2,12,6,7,0,0,2,6,4,15,6.3,0,64,19,102.3,TRUE,FALSE,FALSE,FALSE
2016-11-06,11,"Fall",FALSE,FALSE,25,290,19,1,4,4,17,3,0,0,0,0,2,1,22,7.3,-0.6,57,13,102.31,TRUE,FALSE,FALSE,FALSE
2016-11-06,12,"Fall",FALSE,FALSE,21,290,13,2,5,4,12,1,1,0,1,2,1,2,17,7.7,-1.5,52,18,102.3,TRUE,FALSE,FALSE,FALSE
2016-11-06,13,"Fall",FALSE,FALSE,17,278,10,3,6,5,8,0,0,0,0,0,3,3,13,8,-2.6,47,19,102.32,FALSE,FALSE,FALSE,FALSE
2016-11-06,14,"Fall",FALSE,FALSE,24,318,14,0,3,11,16,5,2,0,1,1,7,0,17,8.3,-1.5,50,16,102.32,FALSE,FALSE,FALSE,FALSE
2016-11-06,15,"Fall",FALSE,FALSE,16,261,8,1,3,4,8,3,2,0,0,0,2,1,14,7.9,-2.4,48,12,102.36,FALSE,FALSE,FALSE,FALSE
2016-11-06,16,"Fall",FALSE,FALSE,15,331,6,4,4,4,9,0,2,0,0,1,1,4,13,7.3,-2.2,51,16,102.4,TRUE,FALSE,FALSE,FALSE
2016-11-06,17,"Fall",FALSE,FALSE,10,343,4,0,4,5,5,1,4,0,0,0,1,0,9,5.3,-1.8,60,17,102.48,TRUE,FALSE,FALSE,FALSE
2016-11-06,18,"Fall",FALSE,FALSE,5,248,2,0,1,1,5,0,2,0,0,0,2,0,2,3.9,-2.9,61,16,102.54,TRUE,FALSE,FALSE,FALSE
2016-11-06,19,"Fall",FALSE,FALSE,3,118,2,0,0,0,3,0,1,0,0,0,1,0,0,3.1,-3.7,61,9,102.57,TRUE,FALSE,FALSE,FALSE
2016-11-06,20,"Fall",FALSE,FALSE,2,384,0,0,1,1,0,0,0,0,1,1,0,0,2,1.8,-3.5,68,8,102.64,TRUE,FALSE,FALSE,FALSE
2016-11-06,8,"Fall",FALSE,FALSE,1,237,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9,0.1,82,12,102.18,TRUE,FALSE,FALSE,FALSE
2016-11-06,9,"Fall",FALSE,FALSE,16,253,12,3,1,1,12,0,3,0,0,0,0,3,14,4.9,0.7,74,15,102.25,TRUE,FALSE,FALSE,FALSE
2016-11-07,10,"Fall",FALSE,FALSE,17,313,9,2,3,6,10,2,0,0,0,0,3,3,14,5.3,0.5,71,12,102.77,TRUE,FALSE,FALSE,FALSE
2016-11-07,11,"Fall",FALSE,FALSE,21,268,12,3,3,3,13,3,1,0,0,1,1,3,18,6.4,0.7,67,17,102.72,TRUE,FALSE,FALSE,FALSE
2016-11-07,12,"Fall",FALSE,FALSE,10,296,6,2,3,2,7,0,0,0,0,0,0,2,10,8.1,-0.1,56,17,102.63,TRUE,FALSE,FALSE,FALSE
2016-11-07,13,"Fall",FALSE,FALSE,15,251,12,2,0,1,12,0,2,0,0,0,0,2,13,9.4,0.6,54,14,102.54,TRUE,FALSE,FALSE,FALSE
2016-11-07,14,"Fall",FALSE,FALSE,14,292,10,2,2,2,9,1,1,0,0,0,1,2,10,10.4,2,56,20,102.46,TRUE,FALSE,FALSE,FALSE
2016-11-07,15,"Fall",FALSE,FALSE,14,313,8,0,2,4,10,2,1,0,0,1,2,0,12,10.6,2.5,57,14,102.4,TRUE,FALSE,FALSE,FALSE
2016-11-07,16,"Fall",FALSE,FALSE,12,345,3,1,3,7,6,2,2,0,0,0,4,1,9,9.9,2.3,59,12,102.34,TRUE,FALSE,FALSE,FALSE
2016-11-07,17,"Fall",FALSE,FALSE,2,296,1,0,0,1,2,0,0,0,0,0,1,0,0,8.7,2.5,65,10,102.3,TRUE,FALSE,FALSE,FALSE
2016-11-07,18,"Fall",FALSE,FALSE,7,338,3,0,4,3,2,1,2,0,0,0,1,0,6,8.3,3.2,70,11,102.28,TRUE,FALSE,FALSE,FALSE
2016-11-07,19,"Fall",FALSE,FALSE,4,251,2,0,1,1,3,0,0,0,0,0,0,0,3,6.5,2.6,76,7,102.24,TRUE,FALSE,FALSE,FALSE
2016-11-07,7,"Fall",FALSE,FALSE,11,306,7,1,0,0,8,1,2,0,1,1,2,1,7,-0.1,-2.3,85,5,102.79,TRUE,FALSE,FALSE,FALSE
2016-11-07,8,"Fall",FALSE,FALSE,13,296,10,0,3,4,9,1,0,0,0,0,2,1,10,2.1,-1,80,5,102.82,TRUE,FALSE,FALSE,FALSE
2016-11-07,9,"Fall",FALSE,FALSE,14,321,10,3,0,0,9,2,0,0,0,0,0,3,13,3.8,-0.4,74,7,102.81,TRUE,FALSE,FALSE,FALSE
2016-11-08,10,"Fall",FALSE,FALSE,8,296,6,2,1,0,5,0,0,0,0,0,0,2,8,8.5,2.1,64,4,101.54,TRUE,FALSE,FALSE,FALSE
2016-11-08,11,"Fall",FALSE,FALSE,10,240,8,2,2,0,5,0,0,0,0,0,0,2,9,11,0.7,49,6,101.42,TRUE,FALSE,FALSE,FALSE
2016-11-08,12,"Fall",FALSE,FALSE,22,315,13,4,5,3,10,3,3,0,1,1,3,4,18,12.9,1.3,45,13,101.3,TRUE,FALSE,FALSE,FALSE
2016-11-08,13,"Fall",FALSE,FALSE,18,276,14,1,1,2,13,3,2,0,0,0,3,1,12,14.2,1.9,43,7,101.17,TRUE,FALSE,FALSE,FALSE
2016-11-08,14,"Fall",FALSE,FALSE,18,284,9,1,4,6,10,3,1,0,0,0,3,1,12,15.3,3.2,44,4,101.05,TRUE,FALSE,FALSE,FALSE
2016-11-08,15,"Fall",FALSE,FALSE,17,245,11,1,3,2,10,2,2,0,1,1,2,1,10,15.1,4.3,48,12,100.97,TRUE,FALSE,FALSE,FALSE
2016-11-08,16,"Fall",FALSE,FALSE,10,308,7,0,3,3,7,1,0,0,0,0,1,0,7,14.2,4,50,12,100.89,FALSE,FALSE,FALSE,FALSE
2016-11-08,17,"Fall",FALSE,FALSE,9,315,3,0,2,5,4,3,2,0,0,0,5,0,5,11.8,4.1,59,6,100.84,FALSE,FALSE,FALSE,FALSE
2016-11-08,18,"Fall",FALSE,FALSE,8,296,5,0,3,2,4,2,2,0,0,0,0,0,7,11.6,3.7,58,7,100.82,FALSE,FALSE,FALSE,FALSE
2016-11-08,19,"Fall",FALSE,FALSE,9,306,3,1,2,4,4,1,0,0,0,0,1,1,8,10.8,4.3,64,10,100.81,FALSE,FALSE,FALSE,FALSE
2016-11-08,20,"Fall",FALSE,FALSE,2,237,2,0,0,0,2,0,0,0,0,0,0,0,0,11.4,4.7,63,15,100.77,FALSE,FALSE,FALSE,FALSE
2016-11-08,7,"Fall",FALSE,FALSE,6,296,5,1,0,0,5,0,1,0,0,0,0,1,6,2.4,0.9,90,5,101.7,TRUE,FALSE,FALSE,FALSE
2016-11-08,8,"Fall",FALSE,FALSE,11,312,9,1,1,1,9,0,1,0,0,0,1,2,10,4.7,1.7,81,7,101.66,TRUE,FALSE,FALSE,FALSE
2016-11-08,9,"Fall",FALSE,FALSE,23,283,21,1,6,2,14,2,1,0,0,1,1,3,20,6.6,2.1,73,6,101.61,TRUE,FALSE,FALSE,FALSE
2016-11-09,10,"Fall",FALSE,FALSE,23,285,14,5,7,2,9,2,0,0,1,1,2,5,21,7.3,0.7,63,25,100.94,FALSE,FALSE,FALSE,FALSE
2016-11-09,11,"Fall",FALSE,FALSE,17,327,8,7,1,4,6,3,3,0,0,0,4,7,13,8.2,0.2,57,8,100.92,FALSE,FALSE,FALSE,FALSE
2016-11-09,12,"Fall",FALSE,FALSE,17,341,7,1,3,6,11,2,2,0,0,1,4,1,13,8.6,-0.9,51,13,100.92,FALSE,FALSE,FALSE,FALSE
2016-11-09,13,"Fall",FALSE,FALSE,19,311,8,3,8,8,7,3,1,0,0,0,4,3,16,8.8,-1.9,47,13,100.93,TRUE,FALSE,FALSE,FALSE
2016-11-09,14,"Fall",FALSE,FALSE,10,267,5,1,2,3,5,1,2,0,0,0,2,1,8,8.5,-1.3,50,20,100.94,TRUE,FALSE,FALSE,FALSE
2016-11-09,15,"Fall",FALSE,FALSE,20,319,11,3,7,6,9,1,4,0,0,1,4,3,18,7.5,-2,51,23,100.97,TRUE,FALSE,FALSE,FALSE
2016-11-09,16,"Fall",FALSE,FALSE,5,260,4,1,1,0,3,0,0,0,0,0,0,1,5,6.2,-2.7,53,18,101.01,TRUE,FALSE,FALSE,FALSE
2016-11-09,17,"Fall",FALSE,FALSE,2,414,0,0,1,1,1,0,1,0,0,0,1,0,1,5.6,-3.5,52,14,101.12,TRUE,FALSE,FALSE,FALSE
2016-11-09,18,"Fall",FALSE,FALSE,4,325,1,0,1,3,2,1,0,0,0,0,2,0,1,3.8,-3.5,59,24,101.22,TRUE,FALSE,FALSE,FALSE
2016-11-09,19,"Fall",FALSE,FALSE,5,308,1,1,1,2,3,0,2,0,0,0,1,1,4,2.3,-3.8,64,12,101.25,TRUE,FALSE,FALSE,FALSE
2016-11-09,20,"Fall",FALSE,FALSE,4,266,2,0,0,1,2,2,1,0,0,0,2,0,2,1.2,-4.5,66,6,101.26,TRUE,FALSE,FALSE,FALSE
2016-11-09,7,"Fall",FALSE,FALSE,11,280,9,1,0,0,9,1,0,0,0,0,0,2,10,9.2,6,80,21,100.74,FALSE,FALSE,FALSE,FALSE
2016-11-09,8,"Fall",FALSE,FALSE,14,275,11,3,1,0,9,1,0,0,0,0,0,4,13,7.9,3.6,74,22,100.81,FALSE,FALSE,FALSE,FALSE
2016-11-09,9,"Fall",FALSE,FALSE,17,278,11,5,0,4,9,3,0,0,0,0,4,5,15,7.6,2.5,70,22,100.86,FALSE,FALSE,FALSE,FALSE
2016-11-10,10,"Fall",FALSE,FALSE,14,304,7,3,5,2,6,1,2,0,0,0,1,3,13,4.1,-1.7,66,36,100.7,FALSE,FALSE,FALSE,FALSE
2016-11-10,11,"Fall",FALSE,FALSE,18,309,14,1,4,2,9,5,1,0,0,0,2,1,13,5.3,-0.7,65,33,100.54,FALSE,FALSE,FALSE,FALSE
2016-11-10,12,"Fall",FALSE,FALSE,15,292,6,5,2,4,5,3,2,0,0,0,3,5,13,7.4,1.3,65,25,100.32,FALSE,FALSE,FALSE,FALSE
2016-11-10,13,"Fall",FALSE,FALSE,9,368,4,0,4,4,5,0,0,0,0,0,1,0,8,8.5,2.1,64,30,100.1,FALSE,FALSE,FALSE,FALSE
2016-11-10,14,"Fall",FALSE,FALSE,16,320,6,2,8,7,5,1,0,0,0,0,0,2,16,9.7,3.5,65,24,99.88,FALSE,FALSE,FALSE,FALSE
2016-11-10,15,"Fall",FALSE,FALSE,14,296,10,6,0,0,5,3,1,0,0,0,0,6,13,10.2,3.3,62,24,99.8,FALSE,FALSE,FALSE,FALSE
